play_id,game_str,events,player_position,first_base,Ellipsoid,Ellipsoidx,Ellipsoidy,Ellipsoidz,has_bounce,bounce_count,was_caught,throw_velocity,throw_distance,throw_duration,at_teamA1,at_teamA2,at_teamA3
99,1902_17_TeamMB_TeamA1,[3],[4],6222,2.300000000000001,-1.32732631677672,-1.394432120539377,5.44371,0,0,1,60.79340124472955,57.956375853308835,650,1,0,0
102,1902_17_TeamMB_TeamA1,[3],[6],6222,4.899999999999999,-4.635260404780152,-0.65522572437082,5.47629,0,0,1,44.276768761543195,55.19837172272385,850,1,0,0
103,1902_17_TeamMB_TeamA1,[3],[6],6222,4.8,1.477994711793436,-4.24933667787228,1.890621,0,0,1,70.69609274064081,114.0563629549005,1100,1,0,0
123,1902_17_TeamMB_TeamA1,[3],[6],6222,5.099999999999999,-2.043793234908473,-3.881314218527317,0.716295,0,0,1,61.88772487874581,117.99926210214198,1300,1,0,0
129,1902_17_TeamMB_TeamA1,[3],[6],6222,4.8,3.53684872528818,-1.481643933078173,0.1736616,0,0,1,69.75212848262146,86.95765350833474,850,1,0,0
159,1902_17_TeamMB_TeamA1,[6],[1],6222,4.500000000000001,3.717276390782141,2.369307226708621,3.55023,0,0,1,66.13347423077036,58.19745732307791,600,1,0,0
174,1902_17_TeamMB_TeamA1,[6],[1],2480,3.200000000000002,3.087611884552245,-0.3318073995132083,4.4199,0,0,1,62.36877304628966,54.8845202807349,600,1,0,0
177,1902_17_TeamMB_TeamA1,[6],[1],6222,2.400000000000001,2.067434185703532,-0.743274766008082,2.954493,0,0,1,63.46825071640659,55.8520606304378,600,1,0,0
179,1902_17_TeamMB_TeamA1,[6],[1],6222,3.100000000000002,1.84100736442694,0.9645019098611302,0.980361,0,0,1,68.07320188561867,54.91238285439906,550,1,0,0
182,1902_17_TeamMB_TeamA1,[6],[1],6222,2.500000000000001,2.167864237755723,-0.5723062350348745,2.714355,0,0,1,65.4800883817441,57.622477775934804,600,1,0,0
192,1902_17_TeamMB_TeamA1,[3],[2],6222,3.800000000000002,2.803472681116534,2.278281101232519,2.651547,0,0,1,65.06346414933438,85.88377267712137,900,1,0,0
193,1902_17_TeamMB_TeamA1,[3],[6],6222,1.600000000000001,1.465235258653144,-0.2587824700393318,3.3867,0,0,1,68.78206446544026,80.70428897278323,800,1,0,0
200,1902_17_TeamMB_TeamA1,[6],[1],2480,1.3,0.6638604231685382,0.5850812153457687,2.865501,0,0,1,66.64747715666566,58.64977989786578,600,1,0,0
202,1902_17_TeamMB_TeamA1,[3],[4],2480,3.500000000000002,0.7610002345835309,-3.409053141704276,3.80499,0,0,1,56.42991758236387,86.90207307684035,1050,1,0,0
208,1902_17_TeamMB_TeamA1,[6],[1],2480,3.900000000000003,2.852745560374675,-0.8847532920326178,0.791682,0,0,1,66.35431869850972,53.5258170834645,550,1,0,0
209,1902_17_TeamMB_TeamA1,[6],[1],2480,3.300000000000002,3.129699795034131,-0.4802382043978742,3.08166,0,0,1,64.52038993152414,56.77794313974124,600,1,0,0
212,1902_17_TeamMB_TeamA1,[6],[1],2480,2.800000000000002,2.647424019028854,0.5643804687168914,3.21624,0,0,1,65.24598010470298,57.41646249213862,600,1,0,0
215,1902_17_TeamMB_TeamA1,[6],[1],2480,2.600000000000001,1.467072449140647,0.1140580508884232,1.290189,0,0,1,63.985524167993,56.30726126783383,600,1,0,0
246,1902_17_TeamMB_TeamA1,[3],[4],6222,3.300000000000002,-3.173593034048512,-0.5370445644811735,3.87156,0,0,1,56.10768091314892,65.83301227142806,800,1,0,0
28,1902_18_TeamMB_TeamA1,[3],[6],6222,7.199999999999991,7.155044048452758,0.1493464586148345,3.70974,0,0,1,65.25315538355184,110.06032208025744,1150,1,0,0
34,1902_18_TeamMB_TeamA1,[6],[1],6222,3.000000000000002,1.325204160047957,-0.8253407140033621,0.62832,0,0,1,69.12007822146056,60.82566883488529,600,1,0,0
48,1902_18_TeamMB_TeamA1,[3],[4],2137,5.199999999999998,-2.175369311392099,-4.646690871905881,4.9746,0,0,1,64.6960439196981,71.16564831166791,750,1,0,0
60,1902_18_TeamMB_TeamA1,[6],[1],6222,4.500000000000001,3.636395576336468,0.548794854568234,0.626136,0,0,1,69.0091523850597,60.72805409885254,600,1,0,0
75,1902_18_TeamMB_TeamA1,[3],[6],2137,3.500000000000002,3.165280677984757,-1.290034049774009,4.52544,0,0,1,61.676546336404876,113.07366828340894,1250,1,0,0
86,1902_18_TeamMB_TeamA1,[3],[5],2137,5.499999999999997,5.164910869267468,-1.332292840378095,5.21034,0,0,1,68.32066778414553,95.19346377924275,950,1,0,0
92,1902_18_TeamMB_TeamA1,[3],[6],6222,6.099999999999995,0.6569707571392855,-5.992724075432125,3.74421,0,0,1,63.59845029088455,83.9499543839676,900,1,0,0
96,1902_18_TeamMB_TeamA1,[3],[6],2137,5.499999999999997,2.897491641425527,-4.281537647606194,6.10992,0,0,1,72.68867528874591,101.27955423565263,950,1,0,0
112,1902_18_TeamMB_TeamA1,[3],[4],6222,5.499999999999997,-5.157565331817365,-1.792846370449973,4.10199,0,0,1,51.52507755963567,60.45609100330584,800,1,0,0
129,1902_18_TeamMB_TeamA1,[6],[1],2137,4.100000000000002,3.292100278728418,-1.641655166225919,1.829637,0,0,1,64.77708888365318,57.00383821761479,600,1,0,0
144,1902_18_TeamMB_TeamA1,[6],[1],6222,3.100000000000002,1.385171131494288,-1.227439964509393,0.735243,0,0,1,70.20991377935177,61.78472412582955,600,1,0,0
145,1902_18_TeamMB_TeamA1,[3],[4],6222,3.100000000000002,1.764875270880277,-2.236120448060715,2.627811,0,0,1,66.65451473149311,83.09596169859473,850,1,0,0
146,1902_18_TeamMB_TeamA1,[3],[4],6222,4.600000000000001,-4.142693582773957,-1.861092520334086,3.82965,0,0,1,67.16268120368166,68.95368603577984,700,1,0,0
158,1902_18_TeamMB_TeamA1,[3],[6],2137,6.999999999999992,6.843314620481085,-0.05563007378929799,2.295024,0,0,1,64.41119756670207,99.19324425272117,1050,1,0,0
190,1902_18_TeamMB_TeamA1,[3],[5],6222,4.400000000000001,-1.064039013562601,-3.03463691858131,0.2014983,0,0,1,70.89189926390499,119.57100342511976,1150,1,0,0
193,1902_18_TeamMB_TeamA1,[3],[5],2137,4.999999999999999,4.079199668001231,2.730193943400103,3.08181,0,0,1,73.81039960439405,81.19143956483344,750,1,0,0
241,1902_18_TeamMB_TeamA1,[3],[6],6222,4.999999999999999,-4.260720258931445,-2.339988360041791,5.55246,0,0,1,65.17631994018929,86.03274232104985,900,1,0,0
23,1902_19_TeamME_TeamA2,[3],[5],2526,3.300000000000002,0.8531173443012274,-2.417081979754189,1.298625,0,0,1,71.12666115380756,125.18292363070131,1200,0,1,0
24,1902_19_TeamME_TeamA2,[3],[6],2526,1.600000000000001,0.6317931693102513,-0.782070362060152,2.48775,0,0,1,75.92727142415544,128.0639978020755,1150,0,1,0
33,1902_19_TeamME_TeamA2,[6],[1],3187,5.299999999999998,4.81298411859245,2.097480956809103,3.6135,0,0,1,71.1797013568544,57.41829242786254,550,0,1,0
62,1902_19_TeamME_TeamA2,[3],[4],3187,3.200000000000002,-1.005069311424807,-2.787608071309885,5.2632,0,0,1,66.93689699194246,93.26540980877316,950,0,1,0
154,1902_19_TeamME_TeamA2,[3],[6],2526,3.100000000000002,2.615910675140162,-0.9672949858692131,5.70081,0,0,1,71.31660988921571,130.74711813022878,1250,0,1,0
161,1902_19_TeamME_TeamA2,[3],[5],2526,5.399999999999998,0.5109096859260807,-5.290737009418146,3.61923,0,0,1,71.90167447084988,131.81973652989146,1250,0,1,0
182,1902_19_TeamME_TeamA2,[3],[6],3187,4.300000000000002,-1.176917643147484,-3.916330745895718,5.69073,0,0,1,65.26786228223416,81.36726831185192,850,0,1,0
213,1902_19_TeamME_TeamA2,[3],[4],2526,3.800000000000002,-2.483905630455063,-0.4599636061620493,0.2254113,0,0,1,61.75581533459615,76.9889164504632,850,0,1,0
235,1902_19_TeamME_TeamA2,[3],[4],3187,2.400000000000001,-2.116943357799459,-0.2527250677489773,5.30571,0,0,1,56.66323858162162,78.95077909039279,950,0,1,0
243,1902_19_TeamME_TeamA2,[3],[4],2526,4.300000000000002,-1.169256229580247,-4.060907455186307,3.32673,0,0,1,67.02319533155301,68.81048054039442,700,0,1,0
261,1902_19_TeamME_TeamA2,[3],[4],3187,2.900000000000002,-0.6438690460686779,-2.628714305799433,4.99374,0,0,1,67.12970140116819,73.842671541285,750,0,1,0
280,1902_19_TeamME_TeamA2,[3],[4],3187,3.800000000000002,1.662665399223765,-3.294430909918142,4.5882,0,0,1,55.09149480775497,48.48051543082437,600,0,1,0
8,1902_20_TeamME_TeamA2,[3],[6],2526,3.300000000000002,-0.7251985120245975,-1.522891827464223,0.328722,0,0,1,68.01048340058108,104.73614443689485,1050,0,1,0
23,1902_20_TeamME_TeamA2,[3],[4],6240,4.600000000000001,-0.6331356041617212,3.868281947679462,0.895662,1,1,0,60.6484107559601,88.95100244207481,1000,0,1,0
34,1902_20_TeamME_TeamA2,[3],[6],2526,3.800000000000002,-0.5290542140454167,-3.727721814808714,3.43401,0,0,1,65.8821740218548,91.79582913711768,950,0,1,0
53,1902_20_TeamME_TeamA2,[3],[5],6240,3.700000000000002,3.292025842166201,-1.536171642268501,4.63722,0,0,1,67.49781287310644,89.09711299250048,900,0,1,0
95,1902_20_TeamME_TeamA2,[3],[4],6240,3.100000000000002,-0.9488111001300003,-0.9065296885762251,0.304845,0,0,1,62.06800208833138,68.27480229716451,750,0,1,0
97,1902_20_TeamME_TeamA2,[3],[1],2526,1.800000000000001,1.314017579903262,0.1854455437727636,2.407161,0,0,1,24.622999832980437,28.890986470697044,800,0,1,0
105,1902_20_TeamME_TeamA2,[3],[4],6240,7.69999999999999,-6.789010619965778,-2.750537493289594,1.040409,0,0,1,58.93610329274108,77.79565634641823,900,0,1,0
124,1902_20_TeamME_TeamA2,[3],[5],6240,3.400000000000002,0.8579021920034735,2.083435199125625,7.35783,0,0,1,70.42224036053308,92.95735727590366,900,0,1,0
129,1902_20_TeamME_TeamA2,[3],[4],2526,4.300000000000002,-0.9599044315650679,-3.951822780978635,5.73507,0,0,1,52.69743170969413,73.42508818217381,950,0,1,0
141,1902_20_TeamME_TeamA2,[3],[4],6240,4.100000000000002,-1.526666309507918,3.719838613355896,4.00005,0,0,1,56.702564801536774,66.53100936713648,800,0,1,0
146,1902_20_TeamME_TeamA2,[3],[4],6240,3.300000000000002,-0.665562949457726,0.8121067727270481,-0.08655,1,1,0,64.88818239730905,85.65240076444793,900,0,1,0
171,1902_20_TeamME_TeamA2,[3],[4],6240,2.300000000000001,-0.2865815203120746,-2.157466282984654,4.47072,0,0,1,58.75039979691645,64.62543977660809,750,0,1,0
193,1902_20_TeamME_TeamA2,[3],[6],6240,5.099999999999999,-3.996228718257123,-2.908340221049974,2.501013,0,0,1,72.14854302408287,95.23607679178937,900,0,1,0
198,1902_20_TeamME_TeamA2,[3],[6],6240,1,0.359854669884344,-0.280304435502591,3.9066,0,0,1,69.39528916428874,61.06785446457408,600,0,1,0
232,1902_20_TeamME_TeamA2,[3],[5],6240,3.900000000000003,2.993250552560477,0.9885053260334027,6.88227,0,0,1,71.32727309877203,120.3053339599288,1150,0,1,0
273,1902_20_TeamME_TeamA2,[6],[1],6240,4.200000000000002,2.753238611445617,2.145771858433463,1.007664,0,0,1,68.29061556940646,55.087763225987864,550,0,1,0
274,1902_20_TeamME_TeamA2,[6],[1],6240,3.800000000000002,3.367596298070731,0.9319426287171733,2.230425,0,0,1,69.05373653847073,55.70334747436639,550,0,1,0
275,1902_20_TeamME_TeamA2,[6],[1],6240,2.100000000000001,1.183099375882174,-0.8718193372409168,2.008599,0,0,1,69.82573184715727,61.44664402549839,600,0,1,0
293,1902_20_TeamME_TeamA2,[6],[1],2526,2.500000000000001,2.105852907230671,-0.9899132553452004,3.19587,0,0,1,67.96554497020352,59.8096795737791,600,0,1,0
4,1902_21_TeamME_TeamA2,[3],[6],2526,6.199999999999995,5.933369129853902,-0.9727509747601318,2.524968,1,1,1,71.76205904644429,126.30122392174195,1200,0,1,0
7,1902_21_TeamME_TeamA2,[6],[1],2526,2.600000000000001,1.248809424520375,-0.5845451832228895,1.209414,0,0,1,67.23841323292137,59.169803644970806,600,0,1,0
9,1902_21_TeamME_TeamA2,[6],[1],2526,3.300000000000002,2.161144495608395,2.085697322024825,2.496753,0,0,1,67.17370940319691,59.11286427481328,600,0,1,0
10,1902_21_TeamME_TeamA2,[3],[4],2526,5.599999999999997,-4.485694860741579,-0.9706513876344122,-0.1009341,1,1,0,61.92321706842662,72.65657469362056,800,0,1,0
11,1902_21_TeamME_TeamA2,[6],[1],2526,3.100000000000002,2.724554131031827,0.3049545655952537,2.16441,0,0,1,66.63916028116736,58.642461047427275,600,0,1,0
15,1902_21_TeamME_TeamA2,[6],[1],2526,3.300000000000002,2.384946776689523,-1.702229867661313,2.006805,0,0,1,66.72802680423052,58.720663587722854,600,0,1,0
21,1902_21_TeamME_TeamA2,[3],[4],3187,1,-0.5263736222801226,-0.743010275681099,4.06857,0,0,1,58.77450628883128,64.6519569177144,750,0,1,0
25,1902_21_TeamME_TeamA2,[6],[1],3187,4.300000000000002,3.99352815855426,-1.262733307881841,3.29646,0,0,1,73.06868484935129,58.94207244514337,550,0,1,0
33,1902_21_TeamME_TeamA2,[3],[6],2526,7.49999999999999,6.042616909791454,-3.235521562515442,0,1,1,1,63.04550410444291,120.20676115913781,1300,0,1,0
41,1902_21_TeamME_TeamA2,[3],[6],3187,6.499999999999994,-0.07232747884207899,-5.905638551909886,0.685116,1,1,1,69.0869739842654,75.99567138269192,750,0,1,0
57,1902_21_TeamME_TeamA2,[6],[1],2526,2.100000000000001,1.647463572908568,1.13000848489706,3.76764,0,0,1,66.230100992114,58.282488873060316,600,0,1,0
60,1902_21_TeamME_TeamA2,[6],[1],2526,2.300000000000001,-0.3067241736117478,1.660345217514174,2.091831,0,0,1,67.22406953255332,59.157181188646916,600,0,1,0
62,1902_21_TeamME_TeamA2,[6],[1],3187,4.100000000000002,3.288442998654597,1.636759265927506,1.581312,0,0,1,66.04077028031618,58.11587784667823,600,0,1,0
63,1902_21_TeamME_TeamA2,[3],[1],3187,3.100000000000002,0.5677306032046617,-2.921262203600508,4.75344,0,0,1,33.23806684644106,60.93645588514193,1250,0,1,0
76,1902_21_TeamME_TeamA2,[3],[4],3187,4.500000000000001,-4.326678964922276,-1.139051159737388,4.31895,0,0,1,54.99010475155423,64.52172290849029,800,0,1,0
79,1902_21_TeamME_TeamA2,[6],[1],3187,5.199999999999998,5.170919876138099,0.3294938763618308,3.84783,0,0,1,70.76025341544509,57.079937755125705,550,0,1,0
86,1902_21_TeamME_TeamA2,[3],[6],2526,6.199999999999995,-4.041928149024263,-4.610223756839271,3.32703,0,0,1,62.04878207916949,81.90439234450372,900,0,1,0
99,1902_21_TeamME_TeamA2,[3],[4],2526,3.000000000000002,-0.0344495194000355,-2.642735582802999,5.88093,0,0,1,53.739664638866856,78.81817480367138,1000,0,1,0
111,1902_21_TeamME_TeamA2,[3],[6],3187,4.200000000000002,2.963985625725316,-2.907439885963884,3.94476,0,0,1,50.135741299402675,47.79607337209721,650,0,1,0
126,1902_21_TeamME_TeamA2,[3],[1],3187,2.300000000000001,1.223063738950871,-1.776838524026168,3.1563,0,0,1,32.87661084327048,55.4518836223162,1150,0,1,0
141,1902_21_TeamME_TeamA2,[3],[4],2526,4.400000000000001,-2.101009785822625,-3.833021686591083,4.41771,0,0,1,49.09397372654727,43.202696879361596,600,0,1,0
143,1902_21_TeamME_TeamA2,[3],[5],2526,4.999999999999999,0.9010878245861117,-3.99636502116394,0.401886,0,0,1,71.41387354902243,109.97736526549453,1050,0,1,0
154,1902_21_TeamME_TeamA2,[3],[1],3187,2.300000000000001,1.767538595235488,-1.434426336328541,3.7266,0,0,1,38.39720968156065,59.131702909603405,1050,0,1,0
174,1902_21_TeamME_TeamA2,[3],[4],2526,1,-0.247960582413866,0.6109562746784567,3.00909,0,0,1,43.3308803441959,50.84156627052318,800,0,1,0
187,1902_21_TeamME_TeamA2,[3],[5],3187,3.300000000000002,2.457856931197282,-1.581385154149823,2.131449,0,0,1,66.37337938052012,102.21500424600099,1050,0,1,0
189,1902_21_TeamME_TeamA2,[3],[1],3187,3.700000000000002,1.94859541525137,-3.015797855901698,3.42936,0,0,1,63.00298724093711,69.30328596503081,750,0,1,0
207,1902_21_TeamME_TeamA2,[3],[4],3187,4.500000000000001,-3.503911118750757,-2.7215007554463,3.54951,0,0,1,65.2513928619171,81.34673643452331,850,0,1,0
3,1902_22_TeamMA_TeamA1,[6],[1],2480,3.900000000000003,2.334789964419796,0.3245940727194394,-0.01015932,0,0,1,66.07277450329406,62.98937835980699,650,1,0,0
15,1902_22_TeamMA_TeamA1,[3],[1],2480,3.100000000000002,2.311154295721702,1.874299941676118,5.08056,0,0,1,35.56921326812193,39.126134594934115,750,1,0,0
30,1902_22_TeamMA_TeamA1,[6],[1],3041,2.500000000000001,-1.480255808483967,1.618889320321028,2.695737,0,0,1,72.84522313079798,69.44577938469406,650,1,0,0
57,1902_22_TeamMA_TeamA1,[3],[1],2480,1.900000000000001,1.385405564307655,1.161684088892235,3.85776,0,0,1,19.6870772157149,25.986941924743668,900,1,0,0
75,1902_22_TeamMA_TeamA1,[3],[4],3041,3.000000000000002,0.890389164708177,-2.675616486974598,3.05895,0,0,1,60.383050836735265,79.70562710449055,900,1,0,0
84,1902_22_TeamMA_TeamA1,[3],[6],2480,4.500000000000001,1.860600106871656,-3.34592673146158,0.960459,0,0,1,55.810945618279504,85.94885625215042,1050,1,0,0
101,1902_22_TeamMA_TeamA1,[3],[1],3041,2.900000000000002,2.623288759180498,1.203026103605926,4.18473,0,0,1,23.702460576840835,26.07270663452492,750,1,0,0
104,1902_22_TeamMA_TeamA1,[3],[4],3041,3.000000000000002,-0.07024439204169881,-2.81909587729589,3.0477,0,0,1,58.56287050646282,73.00837856472364,850,1,0,0
114,1902_22_TeamMA_TeamA1,[6],[1],2480,3.200000000000002,0.5953257977272212,-1.162601993186169,0.2531067,0,0,1,71.58004557972434,68.23964345267053,650,1,0,0
115,1902_22_TeamMA_TeamA1,[6],[1],2480,3.100000000000002,-0.440463157458107,2.251643776648975,1.294812,0,0,1,74.19446035063433,65.2911251085582,600,1,0,0
155,1902_22_TeamMA_TeamA1,[3],[4],3041,2.000000000000001,1.322695724697527,-0.08611550305778201,5.898,0,0,1,67.66748201718119,74.43423021889929,750,1,0,0
157,1902_22_TeamMA_TeamA1,[3],[5],2480,4.100000000000002,1.491494476750279,2.637388360826559,0.456771,0,0,1,66.4488085779604,112.07699046815988,1150,1,0,0
161,1902_22_TeamMA_TeamA1,[3],[4],2480,3.300000000000002,-1.246535396375362,-2.82540676108473,5.1564,0,0,1,26.685053510097685,35.22427063332894,900,1,0,0
164,1902_22_TeamMA_TeamA1,[3],[6],2480,4.7,-4.115395624417634,-2.154307857415962,3.34281,0,0,1,58.242095761095584,64.06630533720514,750,1,0,0
182,1902_22_TeamMA_TeamA1,[3],[6],2480,6.799999999999993,2.796775269467527,-6.06068533683236,2.726781,0,0,1,72.7165451349664,85.32074629169391,800,1,0,0
185,1902_22_TeamMA_TeamA1,[3],[4],2480,5.399999999999998,1.757300171571811,-4.670853779234971,1.605204,0,0,1,71.15729667655536,83.49122810049163,800,1,0,0
193,1902_22_TeamMA_TeamA1,[3],[6],3041,5.199999999999998,-3.324192242651609,-3.899950537365159,3.34698,0,0,1,62.19316857557715,123.14247377964274,1350,1,0,0
195,1902_22_TeamMA_TeamA1,[3],[5],3041,3.500000000000002,2.382407879667862,-0.5231815697217089,0.681171,0,0,1,65.89469093603918,91.81326937088124,950,1,0,0
230,1902_22_TeamMA_TeamA1,[3],[1],3041,3.400000000000002,2.479222385978151,1.538127111413355,6.18438,0,0,1,28.59799288925545,37.74935061381719,900,1,0,0
249,1902_22_TeamMA_TeamA1,[3],[4],3041,3.400000000000002,-3.152873340374982,-0.9101986374153195,3.15489,0,0,1,59.99274600299512,70.39148864351426,800,1,0,0
3,1902_23_TeamMA_TeamA1,[3],[4],2480,3.700000000000002,-1.080505299284964,-3.474969424069383,4.71558,0,0,1,44.74616918379141,39.37662888173644,600,1,0,0
6,1902_23_TeamMA_TeamA1,[3],[4],2480,1.5,-1.385835322334513,0.2361251138061936,4.15602,0,0,1,59.92179154119308,65.91397069531239,750,1,0,0
31,1902_23_TeamMA_TeamA1,[3],[6],3041,3.300000000000002,2.85933475802214,-1.42172245588458,4.37298,0,0,1,63.87247960686471,88.99565491889815,950,1,0,0
39,1902_23_TeamMA_TeamA1,[3],[6],2480,7.899999999999989,-2.87100469961385,-7.218573594194017,2.208441,0,0,1,60.91240028800962,89.33818708908078,1000,1,0,0
77,1902_23_TeamMA_TeamA1,[6],[1],2480,3.600000000000002,3.297833348333209,1.308499742690598,3.67173,0,0,1,57.207436422200225,58.73296806012556,700,1,0,0
97,1902_23_TeamMA_TeamA1,[6],[1],3041,1.700000000000001,0.7559112441058345,0.8307947947804982,2.352522,0,0,1,58.04810686871672,59.596056385215824,700,1,0,0
130,1902_23_TeamMA_TeamA1,[3],[4],3041,2.000000000000001,0.212665123360753,-1.978116122806228,3.73398,0,0,1,67.83276457909064,64.66723556539974,650,1,0,0
134,1902_23_TeamMA_TeamA1,[6],[1],3041,3.600000000000002,3.292932815852962,-1.352699774628006,3.88431,0,0,1,64.02063701510825,56.338160573295255,600,1,0,0
135,1902_23_TeamMA_TeamA1,[6],[1],3041,3.900000000000003,2.976492065570982,-1.157439516170487,1.031211,0,0,1,68.1965964287042,55.011921119154714,550,1,0,0
138,1902_23_TeamMA_TeamA1,[3],[6],3041,2.700000000000002,-1.752461659447709,-1.763409740294563,2.933361,0,0,1,78.19055154975153,97.4775542653569,850,1,0,0
152,1902_23_TeamMA_TeamA1,[3],[6],2480,1.800000000000001,-0.6501940913238581,-1.553306155787567,3.38139,0,0,1,56.64875954124641,70.62212022808718,850,1,0,0
180,1902_23_TeamMA_TeamA1,[3],[1],3041,3.400000000000002,3.033663634669458,1.263873728536231,3.22446,0,0,1,27.611717968303154,28.3480304474579,700,1,0,0
221,1902_23_TeamMA_TeamA1,[3],[4],2480,5.399999999999998,1.445037549352893,-5.058801195042182,5.27616,0,0,1,64.0592371579846,84.55819304853965,900,1,0,0
222,1902_23_TeamMA_TeamA1,[3],[4],3041,3.100000000000002,2.019271059392754,-2.298234733159095,3.5481,0,0,1,63.76466188288958,74.81720327592376,800,1,0,0
236,1902_23_TeamMA_TeamA1,[6],[1],2480,2.900000000000002,0.9134393697798057,-1.650674746198135,1.126335,0,0,1,75.32637292892755,60.763274162668225,550,1,0,0
252,1902_23_TeamMA_TeamA1,[3],[4],3041,6.399999999999994,6.1856684338805374,-1.399186430070681,2.972028,0,0,1,61.24316339283902,89.82330630949723,1000,1,0,0
255,1902_23_TeamMA_TeamA1,[3],[4],3041,4.500000000000001,2.741652479588129,-0.3606324738127153,-0.715701,0,0,1,63.08120140165729,87.89314061964248,950,1,0,0
273,1902_23_TeamMA_TeamA1,[3],[4],2480,3.200000000000002,1.112783383601777,-2.904018519427826,4.25982,0,0,1,72.43188901989987,84.98674978334917,800,1,0,0
5,1902_24_TeamMA_TeamA1,[3],[1],2480,5.499999999999997,5.29031317459017,1.283642931175819,3.88443,0,0,1,46.29786157278342,40.334697002208905,594,1,0,0
10,1902_24_TeamMA_TeamA1,[3],[5],2480,3.500000000000002,0.9717532141126144,-3.283416384021646,3.33663,0,0,1,58.73056782213898,110.85981982106954,1287,1,0,0
14,1902_24_TeamMA_TeamA1,[3],[4],2480,3.600000000000002,0.226798999083095,-2.2733523756811,0.380424,0,0,1,55.624946126497164,80.76742177567388,990,1,0,0
27,1902_24_TeamMA_TeamA1,[3],[6],3041,2.500000000000001,0.626633408667207,-1.97010405084151,2.138361,0,0,1,77.84138312345844,128.0957800679632,1122,1,0,0
32,1902_24_TeamMA_TeamA1,[6],[1],3041,4.200000000000002,3.819487144774091,1.031918151262715,2.503686,0,0,1,65.19656896440115,56.79925088178628,594,1,0,0
33,1902_24_TeamMA_TeamA1,[6],[1],3041,4.300000000000002,3.693499353406624,0.02643740503210001,1.12548,0,0,1,68.88874146793991,60.015871566869244,594,1,0,0
43,1902_24_TeamMA_TeamA1,[6],[1],2480,4.8,4.72104654067468,-0.2537172851494372,3.52464,0,0,1,58.37915056980414,56.5110177515704,660,1,0,0
58,1902_24_TeamMA_TeamA1,[3],[6],3041,3.600000000000002,-1.771966106665374,-3.015207403617388,3.26217,0,0,1,70.49505819045051,105.77078530895193,1023,1,0,0
65,1902_24_TeamMA_TeamA1,[3],[4],3041,4.100000000000002,2.983057057691525,-2.12942844222499,1.685811,0,0,1,44.10806340799003,38.42694484104091,594,1,0,0
74,1902_24_TeamMA_TeamA1,[3],[4],2480,3.400000000000002,-1.534353037674263,-2.938524673331799,3.30033,0,0,1,53.003866980160595,59.00390472231477,759,1,0,0
76,1902_24_TeamMA_TeamA1,[3],[4],2480,2.900000000000002,-1.682868951931318,-1.939670317509034,5.65857,0,0,1,49.900646478568376,55.54939965994231,759,1,0,0
85,1902_24_TeamMA_TeamA1,[3],[5],2480,5.199999999999998,4.017037831824257,-3.16764554641024,4.66941,0,0,1,66.41326702466682,102.86086796780397,1056,1,0,0
93,1902_24_TeamMA_TeamA1,[3],[1],3041,2.600000000000001,2.334816760913123,0.7373051559287765,4.67421,0,0,1,29.860920157057897,30.350639247633644,693,1,0,0
99,1902_24_TeamMA_TeamA1,[6],[1],2480,5.899999999999996,5.803673956327762,-0.2384839798453189,3.36177,0,0,1,58.75442225394109,56.874280741814964,660,1,0,0
101,1902_24_TeamMA_TeamA1,[6],[1],2480,2.800000000000002,2.579986214422427,-0.8014346220311457,4.37355,0,0,1,60.55286592500294,58.61517421540284,660,1,0,0
118,1902_24_TeamMA_TeamA1,[3],[6],3041,5.199999999999998,-0.7468391614428516,-4.937177844369732,5.50389,0,0,1,75.58609028975461,80.4840689405307,726,1,0,0
141,1902_24_TeamMA_TeamA1,[3],[6],2480,5.699999999999997,-2.298168821392882,-4.235933397537982,0.1000653,0,0,1,65.74416021268165,140.00876358892683,1452,1,0,0
193,1902_24_TeamMA_TeamA1,[6],[1],3041,3.500000000000002,2.617171799293126,-0.8029426523636463,1.295031,0,0,1,63.34506341402815,61.318021384779236,660,1,0,0
196,1902_24_TeamMA_TeamA1,[6],[1],3041,3.700000000000002,2.632606779633491,-0.8904307911498671,0.939762,0,0,1,61.63886609923618,56.68310126485759,627,1,0,0
197,1902_24_TeamMA_TeamA1,[6],[1],3041,3.300000000000002,1.525338671486889,-2.675678939496781,5.25918,0,0,1,59.60540555827431,57.69803258040953,660,1,0,0
222,1902_24_TeamMA_TeamA1,[6],[1],2480,5.899999999999996,5.720850647906969,0.09051074158571087,2.331426,0,0,1,60.83815767068183,55.94676979395901,627,1,0,0
224,1902_24_TeamMA_TeamA1,[6],[1],2480,6.499999999999994,6.271412126714224,-0.001391726164302449,2.05782,0,0,1,59.55427916127623,54.766115116709614,627,1,0,0
227,1902_24_TeamMA_TeamA1,[3],[4],2480,4.7,1.871556574052849,-3.961766859637193,6.1047,0,0,1,61.20253575005209,85.90387917877311,957,1,0,0
234,1902_24_TeamMA_TeamA1,[3],[5],3041,2.900000000000002,2.670558907902265,1.064686629682102,4.49247,0,0,1,69.5869764523686,87.56825116766065,858,1,0,0
240,1902_24_TeamMA_TeamA1,[3],[6],3041,4.999999999999999,-4.505538383296868,-1.949176599653986,4.13265,0,0,1,64.4125369007097,115.34997108179091,1221,1,0,0
