play_id,game_str,first_base,Ellipsoid,Ellipsoidx,Ellipsoidy,Ellipsoidz,has_bounce,was_caught,xCR
161,1902_22_TeamMA_TeamA1,2480,3.300000000000002,-1.246535396375362,-2.82540676108473,5.1564,0,1,0.9761818647384644
164,1902_22_TeamMA_TeamA1,2480,4.7,-4.115395624417634,-2.154307857415962,3.34281,0,1,0.9761818647384644
182,1902_22_TeamMA_TeamA1,2480,6.799999999999993,2.796775269467527,-6.06068533683236,2.726781,0,1,0.9761818647384644
185,1902_22_TeamMA_TeamA1,2480,5.399999999999998,1.757300171571811,-4.670853779234971,1.605204,0,1,0.9761818647384644
193,1902_22_TeamMA_TeamA1,3041,5.199999999999998,-3.324192242651609,-3.899950537365159,3.34698,0,1,0.9761818647384644
195,1902_22_TeamMA_TeamA1,3041,3.500000000000002,2.382407879667862,-0.5231815697217089,0.681171,0,1,0.9761818647384644
230,1902_22_TeamMA_TeamA1,3041,3.400000000000002,2.479222385978151,1.538127111413355,6.18438,0,1,0.9761818647384644
249,1902_22_TeamMA_TeamA1,3041,3.400000000000002,-3.152873340374982,-0.9101986374153196,3.15489,0,1,0.9761818647384644
3,1902_23_TeamMA_TeamA1,2480,3.700000000000002,-1.080505299284964,-3.474969424069383,4.71558,0,1,0.9761818647384644
6,1902_23_TeamMA_TeamA1,2480,1.5,-1.385835322334513,0.2361251138061936,4.15602,0,1,0.9761818647384644
31,1902_23_TeamMA_TeamA1,3041,3.300000000000002,2.85933475802214,-1.42172245588458,4.37298,0,1,0.9761818647384644
39,1902_23_TeamMA_TeamA1,2480,7.899999999999989,-2.87100469961385,-7.218573594194017,2.208441,0,1,0.818600594997406
77,1902_23_TeamMA_TeamA1,2480,3.600000000000002,3.297833348333209,1.308499742690598,3.67173,0,1,0.9761818647384644
97,1902_23_TeamMA_TeamA1,3041,1.700000000000001,0.7559112441058345,0.8307947947804982,2.352522,0,1,0.9761818647384644
130,1902_23_TeamMA_TeamA1,3041,2.000000000000001,0.212665123360753,-1.978116122806228,3.73398,0,1,0.9761818647384644
134,1902_23_TeamMA_TeamA1,3041,3.600000000000002,3.292932815852962,-1.352699774628006,3.88431,0,1,0.9761818647384644
135,1902_23_TeamMA_TeamA1,3041,3.900000000000003,2.976492065570982,-1.157439516170487,1.031211,0,1,0.9761818647384644
138,1902_23_TeamMA_TeamA1,3041,2.700000000000002,-1.752461659447709,-1.763409740294563,2.933361,0,1,0.9761818647384644
152,1902_23_TeamMA_TeamA1,2480,1.800000000000001,-0.6501940913238581,-1.553306155787567,3.38139,0,1,0.9761818647384644
180,1902_23_TeamMA_TeamA1,3041,3.400000000000002,3.033663634669458,1.263873728536231,3.22446,0,1,0.9761818647384644
221,1902_23_TeamMA_TeamA1,2480,5.399999999999998,1.445037549352893,-5.058801195042182,5.27616,0,1,0.9761818647384644
222,1902_23_TeamMA_TeamA1,3041,3.100000000000002,2.019271059392754,-2.298234733159095,3.5481,0,1,0.9761818647384644
236,1902_23_TeamMA_TeamA1,2480,2.900000000000002,0.9134393697798056,-1.650674746198135,1.126335,0,1,0.9761818647384644
252,1902_23_TeamMA_TeamA1,3041,6.399999999999994,6.1856684338805374,-1.399186430070681,2.972028,0,1,0.9664013385772705
255,1902_23_TeamMA_TeamA1,3041,4.500000000000001,2.741652479588129,-0.3606324738127153,-0.715701,0,1,0.8939683437347412
273,1902_23_TeamMA_TeamA1,2480,3.200000000000002,1.112783383601777,-2.904018519427826,4.25982,0,1,0.9761818647384644
5,1902_24_TeamMA_TeamA1,2480,5.499999999999997,5.29031317459017,1.283642931175819,3.88443,0,1,0.9664013385772705
10,1902_24_TeamMA_TeamA1,2480,3.500000000000002,0.9717532141126144,-3.283416384021646,3.33663,0,1,0.9761818647384644
14,1902_24_TeamMA_TeamA1,2480,3.600000000000002,0.226798999083095,-2.2733523756811,0.380424,0,1,0.9761818647384644
27,1902_24_TeamMA_TeamA1,3041,2.500000000000001,0.626633408667207,-1.97010405084151,2.138361,0,1,0.9761818647384644
32,1902_24_TeamMA_TeamA1,3041,4.200000000000002,3.819487144774091,1.031918151262715,2.503686,0,1,0.9761818647384644
33,1902_24_TeamMA_TeamA1,3041,4.300000000000002,3.693499353406624,0.02643740503210001,1.12548,0,1,0.9761818647384644
43,1902_24_TeamMA_TeamA1,2480,4.8,4.72104654067468,-0.2537172851494372,3.52464,0,1,0.9664013385772705
58,1902_24_TeamMA_TeamA1,3041,3.600000000000002,-1.771966106665374,-3.015207403617388,3.26217,0,1,0.9761818647384644
65,1902_24_TeamMA_TeamA1,3041,4.100000000000002,2.983057057691525,-2.12942844222499,1.685811,0,1,0.9761818647384644
74,1902_24_TeamMA_TeamA1,2480,3.400000000000002,-1.534353037674263,-2.938524673331799,3.30033,0,1,0.9761818647384644
76,1902_24_TeamMA_TeamA1,2480,2.900000000000002,-1.682868951931318,-1.939670317509034,5.65857,0,1,0.9761818647384644
85,1902_24_TeamMA_TeamA1,2480,5.199999999999998,4.017037831824257,-3.16764554641024,4.66941,0,1,0.9761818647384644
93,1902_24_TeamMA_TeamA1,3041,2.600000000000001,2.334816760913123,0.7373051559287765,4.67421,0,1,0.9761818647384644
99,1902_24_TeamMA_TeamA1,2480,5.899999999999996,5.803673956327762,-0.2384839798453189,3.36177,0,1,0.9664013385772705
101,1902_24_TeamMA_TeamA1,2480,2.800000000000002,2.579986214422427,-0.8014346220311457,4.37355,0,1,0.9761818647384644
118,1902_24_TeamMA_TeamA1,3041,5.199999999999998,-0.7468391614428516,-4.937177844369732,5.50389,0,1,0.9761818647384644
141,1902_24_TeamMA_TeamA1,2480,5.699999999999997,-2.298168821392882,-4.235933397537982,0.1000653,0,1,0.9761818647384644
193,1902_24_TeamMA_TeamA1,3041,3.500000000000002,2.617171799293126,-0.8029426523636463,1.295031,0,1,0.9761818647384644
196,1902_24_TeamMA_TeamA1,3041,3.700000000000002,2.632606779633491,-0.8904307911498671,0.939762,0,1,0.9761818647384644
197,1902_24_TeamMA_TeamA1,3041,3.300000000000002,1.525338671486889,-2.675678939496781,5.25918,0,1,0.9761818647384644
222,1902_24_TeamMA_TeamA1,2480,5.899999999999996,5.720850647906969,0.09051074158571087,2.331426,0,1,0.9738966226577759
224,1902_24_TeamMA_TeamA1,2480,6.499999999999994,6.271412126714224,-0.00139172616430244,2.05782,0,1,0.9738966226577759
227,1902_24_TeamMA_TeamA1,2480,4.7,1.871556574052849,-3.961766859637193,6.1047,0,1,0.9761818647384644
234,1902_24_TeamMA_TeamA1,3041,2.900000000000002,2.670558907902265,1.064686629682102,4.49247,0,1,0.9761818647384644
240,1902_24_TeamMA_TeamA1,3041,4.999999999999999,-4.505538383296868,-1.949176599653986,4.13265,0,1,0.9761818647384644
278,1902_24_TeamMA_TeamA1,3041,1.900000000000001,-0.3787809670483265,-1.73023163449346,4.46574,0,1,0.9761818647384644
283,1902_24_TeamMA_TeamA1,2480,3.400000000000002,2.690435827258045,1.727774308006203,2.837151,0,1,0.9761818647384644
284,1902_24_TeamMA_TeamA1,2480,4.300000000000002,0.2413120427546948,-4.014311034040775,5.66448,0,1,0.9761818647384644
302,1902_24_TeamMA_TeamA1,3041,3.500000000000002,3.039808407847769,0.7077786684959978,1.931112,0,1,0.9761818647384644
322,1902_24_TeamMA_TeamA1,3041,1.5,0.5950387854561815,0.7746302690979925,5.42979,0,1,0.9761818647384644
327,1902_24_TeamMA_TeamA1,3041,5.599999999999997,4.213263478665162,-2.903950748436742,6.69543,0,1,0.9740080237388611
356,1902_24_TeamMA_TeamA1,3041,4.500000000000001,0.5604076415614448,-4.431951751235513,3.86613,0,1,0.9761818647384644
374,1902_24_TeamMA_TeamA1,2480,2.600000000000001,2.399844736615625,-0.4251253463841802,3.15261,0,1,0.9761818647384644
379,1902_24_TeamMA_TeamA1,3041,3.600000000000002,3.32390705621953,1.137909584112037,3.58224,0,1,0.9761818647384644
380,1902_24_TeamMA_TeamA1,3041,3.100000000000002,2.944463545221489,0.1435117795224695,3.21747,0,1,0.9761818647384644
43,1902_25_TeamMH_TeamA3,2044,4.8,4.25071931175354,-1.314387436293236,1.689849,0,1,0.9738966226577759
79,1902_25_TeamMH_TeamA3,5722,2.500000000000001,1.427914492638266,-0.5226708923534946,1.415124,0,1,0.9761818647384644
87,1902_25_TeamMH_TeamA3,5722,5.199999999999998,3.335027560573415,-3.952954194044719,4.08993,0,1,0.9761818647384644
122,1902_25_TeamMH_TeamA3,2044,3.900000000000003,-1.809629492659115,-3.054461929587324,1.950648,0,1,0.9761818647384644
126,1902_25_TeamMH_TeamA3,2044,3.100000000000002,-1.097539808697324,2.846205415693793,3.55299,0,1,0.9720548391342163
139,1902_25_TeamMH_TeamA3,5722,3.800000000000002,2.7494926880769,2.569083972588608,3.29994,0,1,0.9720548391342163
149,1902_25_TeamMH_TeamA3,5722,2.500000000000001,-0.5805366316140873,-2.281031755446239,4.75041,0,1,0.9761818647384644
151,1902_25_TeamMH_TeamA3,2044,3.000000000000002,-1.626625469372392,-0.5149600590230645,0.865743,0,1,0.9761818647384644
157,1902_25_TeamMH_TeamA3,2044,2.900000000000002,2.477079940598208,-1.451598173698896,3.46806,0,1,0.9761818647384644
169,1902_25_TeamMH_TeamA3,5722,3.100000000000002,0.6495115624824737,-2.978787879356565,4.60725,0,1,0.9761818647384644
208,1902_25_TeamMH_TeamA3,2044,6.199999999999995,6.150629197228056,0.5875879918835466,4.37895,0,1,0.9664013385772705
248,1902_25_TeamMH_TeamA3,2044,4.899999999999999,4.254802238624126,-2.348160282050423,4.5432,0,1,0.9664013385772705
274,1902_25_TeamMH_TeamA3,5722,2.100000000000001,-1.179445038506058,-0.1065265278860417,6.18051,0,1,0.9761818647384644
322,1902_25_TeamMH_TeamA3,5722,6.899999999999992,-5.850948305772961,-3.334393038196379,2.129694,0,1,0.9761818647384644
325,1902_25_TeamMH_TeamA3,5722,5.999999999999996,-0.1805805367313458,-4.854267796460531,-0.515967,0,1,0.9578682780265808
8,1902_26_TeamMC_TeamA1,1297,3.700000000000002,-2.529007119080074,-2.515804809925112,2.717013,0,1,0.9761818647384644
27,1902_26_TeamMC_TeamA1,9559,1.900000000000001,1.506304356920394,0.2794986123805331,2.676603,0,1,0.9761818647384644
41,1902_26_TeamMC_TeamA1,1297,4.7,2.797421672615002,3.345000999339742,1.900956,0,1,0.9720548391342163
48,1902_26_TeamMC_TeamA1,9559,3.500000000000002,-1.935310564734492,2.54955020111922,2.175243,0,1,0.9720548391342163
56,1902_26_TeamMC_TeamA1,1297,4.600000000000001,1.379895110396427,-4.286637281635103,2.795706,0,1,0.9761818647384644
77,1902_26_TeamMC_TeamA1,9559,3.800000000000002,3.670424149394,0.7249685948683137,3.84612,0,1,0.9761818647384644
80,1902_26_TeamMC_TeamA1,9559,4.000000000000003,-0.7932873980637876,3.785940384379183,2.817939,0,1,0.9570260643959045
101,1902_26_TeamMC_TeamA1,9559,4.500000000000001,4.21666182956953,1.22254926078719,3.0318,0,1,0.9761818647384644
109,1902_26_TeamMC_TeamA1,9559,5.599999999999997,1.393212835075197,-5.044622840825829,1.640184,0,1,0.9761818647384644
114,1902_26_TeamMC_TeamA1,9559,3.200000000000002,-0.4081431099989878,-0.04138178053633475,-0.1447293,0,1,0.944094717502594
115,1902_26_TeamMC_TeamA1,9559,5.099999999999999,3.831370058916522,-1.296694228273574,0.0718233,0,1,0.9761818647384644
120,1902_26_TeamMC_TeamA1,1297,4.400000000000001,-0.4230433323736629,-4.211507392719871,5.07324,0,1,0.9761818647384644
188,1902_26_TeamMC_TeamA1,9559,1.5,1.077912905378027,-0.9162712580996358,4.29822,0,1,0.9761818647384644
199,1902_26_TeamMC_TeamA1,9559,5.399999999999998,3.242985496654984,1.913953052842582,-1.036782,0,1,0.878006637096405
204,1902_26_TeamMC_TeamA1,9559,3.800000000000002,-2.320017214624393,2.976762619666961,4.45872,0,1,0.9678443670272827
210,1902_26_TeamMC_TeamA1,9559,5.199999999999998,4.890907984526772,1.676292118603524,4.05669,0,1,0.9664013385772705
230,1902_26_TeamMC_TeamA1,9559,4.200000000000002,2.357031375514919,-2.833403860172112,1.492239,0,1,0.9761818647384644
254,1902_26_TeamMC_TeamA1,9559,7.899999999999989,-5.353575301888122,-5.464009573290797,1.645137,0,1,0.9677565693855286
11,1902_26_TeamMH_TeamA3,1119,7.49999999999999,4.369815814083585,-5.908507336966323,2.455254,0,1,0.9719864726066589
52,1902_26_TeamMH_TeamA3,1119,4.200000000000002,3.905135549731267,-0.3751557252995991,2.358876,0,1,0.9761818647384644
54,1902_26_TeamMH_TeamA3,1119,4.200000000000002,3.908705240561359,0.02450800702160121,2.219997,0,1,0.9761818647384644
55,1902_26_TeamMH_TeamA3,1119,4.7,3.441398507458372,1.742428401072276,0.594063,0,1,0.9761818647384644
56,1902_26_TeamMH_TeamA3,1119,3.300000000000002,3.080366273455747,-0.09207296756567364,2.621334,0,1,0.9761818647384644
99,1902_26_TeamMH_TeamA3,1119,3.100000000000002,1.169876284854447,-2.725473771316671,3.11805,0,1,0.9761818647384644
110,1902_26_TeamMH_TeamA3,5722,4.500000000000001,4.03458757990961,1.890469452289323,4.44333,0,1,0.9761818647384644
111,1902_26_TeamMH_TeamA3,1119,5.899999999999996,-0.3846979035278315,-4.96842929435664,0.0441498,0,1,0.9761818647384644
115,1902_26_TeamMH_TeamA3,5722,4.500000000000001,4.327748113345962,0.9158316588928536,4.19583,0,1,0.9664013385772705
130,1902_26_TeamMH_TeamA3,1119,4.899999999999999,-1.126192128785073,-4.461280512259062,1.946499,1,1,0.8882361650466919
133,1902_26_TeamMH_TeamA3,1119,5.999999999999996,4.738330639926009,-1.752459245385854,-0.2477823,0,1,0.8102079629898071
150,1902_26_TeamMH_TeamA3,1119,3.900000000000003,3.374266835745896,-1.230841590614057,5.88858,0,1,0.9761818647384644
156,1902_26_TeamMH_TeamA3,5722,2.900000000000002,1.945044875496374,-1.953932179556208,2.93898,0,1,0.9761818647384644
166,1902_26_TeamMH_TeamA3,1119,6.299999999999994,-5.201017440256186,-3.299293426803831,5.44134,0,1,0.9761818647384644
189,1902_26_TeamMH_TeamA3,1119,1.600000000000001,0.1296689441088307,-0.3975747538937795,1.995867,0,0,0.9761818647384644
202,1902_26_TeamMH_TeamA3,1119,5.899999999999996,-1.276505097181946,-5.484454604321978,1.909365,0,1,0.9761818647384644
212,1902_26_TeamMH_TeamA3,5722,2.600000000000001,2.438389145206686,-0.7304386535077234,3.95733,0,1,0.9761818647384644
216,1902_26_TeamMH_TeamA3,5722,3.400000000000002,2.870415459986494,-1.582954366705027,3.00291,0,1,0.9761818647384644
219,1902_26_TeamMH_TeamA3,5722,2.500000000000001,2.230802935396679,-0.9033110834178631,3.65268,0,1,0.9761818647384644
254,1902_26_TeamMH_TeamA3,5722,6.799999999999993,3.881273333233687,-5.549777754354582,3.27774,0,1,0.9761818647384644
260,1902_26_TeamMH_TeamA3,5722,5.699999999999997,-1.135292356090005,-5.375617486968695,2.295831,0,1,0.9761818647384644
279,1902_26_TeamMH_TeamA3,5722,7.59999999999999,-6.666017189719939,0.6390144805545268,8.68302,0,1,0.3814658522605896
280,1902_26_TeamMH_TeamA3,5722,1.800000000000001,1.446008169994792,-0.7423401324920437,3.10242,0,1,0.9761818647384644
281,1902_26_TeamMH_TeamA3,5722,2.200000000000001,1.380352691541182,-1.652491602688199,3.8997,0,1,0.9761818647384644
291,1902_26_TeamMH_TeamA3,1119,7.999999999999988,-4.06725017058038,-6.808683727411177,4.29414,0,1,0.7641463279724121
297,1902_26_TeamMH_TeamA3,1119,3.700000000000002,-2.725586990024863,-2.386613646949826,4.029,0,1,0.9761818647384644
303,1902_26_TeamMH_TeamA3,5722,3.500000000000002,3.240014889077779,0.9928129121613564,5.05026,0,1,0.9761818647384644
304,1902_26_TeamMH_TeamA3,5722,4.300000000000002,3.403266570451473,2.587521399031791,4.0203,0,1,0.9678443670272827
305,1902_26_TeamMH_TeamA3,5722,4.200000000000002,2.663770512487918,-2.588695759798717,1.678059,0,1,0.9761818647384644
336,1902_26_TeamMH_TeamA3,1119,5.399999999999998,-1.421265164963517,-3.930836072753629,-0.49755,0,1,0.9578682780265808
2,1902_27_TeamMH_TeamA3,2044,3.700000000000002,3.537214264279454,-0.1215793509520997,2.57685,0,1,0.9761818647384644
57,1902_27_TeamMH_TeamA3,2044,3.000000000000002,-2.865978831892105,0.7372537318632837,4.06419,0,1,0.9761818647384644
84,1902_27_TeamMH_TeamA3,2044,3.100000000000002,3.039705054763779,0.02401832724203315,3.49734,0,1,0.9761818647384644
104,1902_27_TeamMH_TeamA3,3578,4.300000000000002,3.116977328788288,-0.8608123673715651,0.402378,0,1,0.9761818647384644
106,1902_27_TeamMH_TeamA3,3578,4.899999999999999,4.381558512414301,-1.732280708283082,2.567388,0,1,0.9738966226577759
137,1902_27_TeamMH_TeamA3,3578,3.000000000000002,2.163936354103762,-0.04387374372111283,1.382829,0,1,0.9761818647384644
151,1902_27_TeamMH_TeamA3,3578,4.300000000000002,-3.680410275229749,-1.768288781840574,5.3487,0,1,0.9761818647384644
191,1902_27_TeamMH_TeamA3,2044,3.400000000000002,-2.984869023038577,-0.1921117521254431,5.89737,0,1,0.9761818647384644
247,1902_27_TeamMH_TeamA3,2044,5.299999999999998,4.635374583629783,2.117641846356223,5.41044,0,1,0.9664013385772705
248,1902_27_TeamMH_TeamA3,2044,4.7,0.9009969993664072,4.073164895647208,1.377369,0,1,0.9156807661056519
265,1902_27_TeamMH_TeamA3,2044,9.299999999999985,3.411481196970093,-8.331468058674862,1.362045,0,1,0.7437896728515625
282,1902_27_TeamMH_TeamA3,3578,4.200000000000002,-2.63556624273395,-2.763547133696329,1.972638,0,1,0.9761818647384644
289,1902_27_TeamMH_TeamA3,2044,3.500000000000002,3.192741333640709,1.219354737745389,3.60156,0,1,0.9761818647384644
292,1902_27_TeamMH_TeamA3,2044,1.4,0.01521217364864812,-1.380919284307697,4.12203,0,1,0.9761818647384644
298,1902_27_TeamMH_TeamA3,2044,4.200000000000002,4.048738912921013,-0.4381410560529292,3.1056,0,1,0.9761818647384644
302,1902_27_TeamMH_TeamA3,2044,4.000000000000003,3.887753691506834,0.5698295571264691,3.67521,0,1,0.9761818647384644
315,1902_27_TeamMH_TeamA3,3578,5.599999999999997,-2.165355706174755,-3.483294256266106,-0.885213,0,1,0.8547463417053223
16,1902_28_TeamMC_TeamA1,8762,3.900000000000003,2.475174539551172,0.7767968645390089,7.75956,0,1,0.9634140729904175
28,1902_28_TeamMC_TeamA1,2480,5.799999999999996,-4.792189696021806,1.041999864367768,0,1,1,0.7406849265098572
44,1902_28_TeamMC_TeamA1,8762,4.600000000000001,0.1980559540516685,-4.515587660434097,4.00326,0,1,0.9761818647384644
57,1902_28_TeamMC_TeamA1,8762,3.800000000000002,-0.01663919477260901,-3.76336684196442,4.56729,0,1,0.9761818647384644
71,1902_28_TeamMC_TeamA1,2480,3.000000000000002,1.362501279908313,-2.627876540526251,3.74877,0,1,0.9761818647384644
79,1902_28_TeamMC_TeamA1,2480,3.500000000000002,0.58641173496615,2.433636377336189,0.798438,0,1,0.9761818647384644
102,1902_28_TeamMC_TeamA1,8762,4.400000000000001,3.042969469031664,0.03700892515508087,-0.1465641,0,1,0.9086145162582397
104,1902_28_TeamMC_TeamA1,8762,3.000000000000002,2.339324201752601,-0.3735973890360432,1.626456,0,1,0.9761818647384644
105,1902_28_TeamMC_TeamA1,8762,2.200000000000001,-1.543533922643245,-0.5738362829671764,2.07402,0,1,0.9761818647384644
108,1902_28_TeamMC_TeamA1,8762,1.4,0.02339263383027981,0.3285903752127899,5.77587,0,1,0.9761818647384644
130,1902_28_TeamMC_TeamA1,2480,4.200000000000002,3.8791896080906,0.01413946540169843,1.861596,1,1,0.8298128247261047
133,1902_28_TeamMC_TeamA1,2480,2.000000000000001,1.690891806086699,-0.1515090429936176,5.38791,0,1,0.9761818647384644
149,1902_28_TeamMC_TeamA1,8762,2.400000000000001,0.7348778300906033,-2.009331925004258,5.20839,0,1,0.9761818647384644
167,1902_28_TeamMC_TeamA1,2480,5.599999999999997,-2.279056568785102,-4.887877385560879,2.094648,1,1,0.7699462175369263
179,1902_28_TeamMC_TeamA1,8762,2.200000000000001,-0.09440160678671002,-1.497410279995461,2.033745,0,1,0.9761818647384644
182,1902_28_TeamMC_TeamA1,8762,3.400000000000002,2.576328540451381,1.98898670223198,2.901489,0,1,0.9761818647384644
185,1902_28_TeamMC_TeamA1,8762,4.100000000000002,3.478045513271997,0.9145599529875288,1.456041,0,1,0.9761818647384644
186,1902_28_TeamMC_TeamA1,8762,4.400000000000001,4.259516837631731,-0.3776566031883332,2.875542,0,1,0.9738966226577759
188,1902_28_TeamMC_TeamA1,8762,2.700000000000002,0.6494109549284808,1.682880774629885,1.492341,0,1,0.9761818647384644
192,1902_28_TeamMC_TeamA1,8762,1,-0.2863661176956066,-0.6783390204285344,4.83765,0,1,0.9761818647384644
197,1902_28_TeamMC_TeamA1,2480,2.900000000000002,0.7710779550681286,-1.421743720650082,0.830229,0,1,0.9761818647384644
206,1902_28_TeamMC_TeamA1,8762,4.999999999999999,4.648972777414963,1.691067152674492,3.33282,0,1,0.9664013385772705
208,1902_28_TeamMC_TeamA1,8762,4.999999999999999,4.274202360119832,2.253202315538057,2.793402,0,1,0.9738966226577759
211,1902_28_TeamMC_TeamA1,8762,4.300000000000002,3.368749472924663,-2.472316462079597,2.948085,0,1,0.9761818647384644
215,1902_28_TeamMC_TeamA1,8762,4.200000000000002,2.606045187188596,2.945157838271343,2.433669,0,1,0.9720548391342163
216,1902_28_TeamMC_TeamA1,8762,5.999999999999996,3.836384714846,3.931267445709588,0.853938,0,1,0.9413647651672363
252,1902_28_TeamMC_TeamA1,2480,6.999999999999992,-5.902584210497553,-2.503831385693728,0.470844,1,0,0.5255371928215027
5,1902_29_TeamMF_TeamA2,2526,4.300000000000002,-2.952129782586431,-2.232246560478082,1.192128,0,1,0.9761818647384644
15,1902_29_TeamMF_TeamA2,8183,3.600000000000002,-0.5300822551254585,-2.208487446828965,0.434781,0,1,0.9761818647384644
20,1902_29_TeamMF_TeamA2,8183,3.900000000000003,-2.267070371233094,-2.572731237785443,1.778535,0,1,0.9761818647384644
24,1902_29_TeamMF_TeamA2,2526,5.099999999999999,-2.756887193052789,-1.169181874124613,9.40647,0,1,0.34796932339668274
30,1902_29_TeamMF_TeamA2,2526,4.999999999999999,-4.834889146598252,-1.048577207508517,4.59105,0,1,0.9761818647384644
47,1902_29_TeamMF_TeamA2,8183,5.099999999999999,2.11805138238733,-4.310004087186821,1.751862,0,1,0.9761818647384644
61,1902_29_TeamMF_TeamA2,2526,4.600000000000001,3.794659528644678,2.148369789320768,2.319024,0,1,0.9761818647384644
65,1902_29_TeamMF_TeamA2,2526,2.500000000000001,1.880729832242274,1.522295962720114,4.12035,0,1,0.9761818647384644
66,1902_29_TeamMF_TeamA2,2526,5.599999999999997,5.361100128404808,-1.289150659627468,3.02187,0,1,0.9664013385772705
78,1902_29_TeamMF_TeamA2,8183,2.900000000000002,2.690712221547109,0.3903235463266621,3.0051,0,1,0.9761818647384644
92,1902_29_TeamMF_TeamA2,8183,2.900000000000002,2.762835748041445,-0.3549633633831242,3.18342,0,1,0.9761818647384644
95,1902_29_TeamMF_TeamA2,8183,7.399999999999991,3.345716416104732,-5.811087898406571,0,1,1,0.582320511341095
97,1902_29_TeamMF_TeamA2,8183,4.899999999999999,1.25490209831486,-4.65199050446633,4.21752,0,1,0.9761818647384644
108,1902_29_TeamMF_TeamA2,8183,9.099999999999984,-8.566022848684636,-2.055155362937958,1.2348,1,1,0.618996262550354
114,1902_29_TeamMF_TeamA2,2526,2.600000000000001,2.354808551234485,-0.04774502102785722,2.848722,0,1,0.9761818647384644
115,1902_29_TeamMF_TeamA2,2526,4.200000000000002,2.848302877147257,-0.07504945059523928,0.01714167,0,1,0.9761818647384644
119,1902_29_TeamMF_TeamA2,2526,4.999999999999999,4.531905780251392,-1.206002541010577,1.833174,0,1,0.9738966226577759
124,1902_29_TeamMF_TeamA2,8183,2.000000000000001,0.6599723378015554,-0.4131495290288293,1.688019,0,1,0.9761818647384644
132,1902_29_TeamMF_TeamA2,8183,3.100000000000002,-2.647551095376563,-1.402386696803116,4.79775,0,1,0.9761818647384644
136,1902_29_TeamMF_TeamA2,8183,2.500000000000001,0.4177364277164928,-2.337442501316059,3.49491,0,1,0.9761818647384644
155,1902_29_TeamMF_TeamA2,8183,4.100000000000002,3.057746927802306,2.578929833383525,3.42462,0,1,0.9720548391342163
159,1902_29_TeamMF_TeamA2,8183,2.200000000000001,1.178352405961332,0.6892226471650048,6.1887,0,1,0.9761818647384644
160,1902_29_TeamMF_TeamA2,8183,1.600000000000001,-1.455113625585919,0.3523424280926276,4.62642,0,1,0.9761818647384644
190,1902_29_TeamMF_TeamA2,8183,2.700000000000002,2.520191017461243,0.4807060385595983,2.927382,0,1,0.9761818647384644
192,1902_29_TeamMF_TeamA2,8183,3.800000000000002,1.862854700883955,1.65289840383326,0.308406,0,1,0.9761818647384644
222,1902_29_TeamMF_TeamA2,8183,3.700000000000002,0.8571807874676429,-2.980017789812061,1.439649,0,1,0.9761818647384644
226,1902_29_TeamMF_TeamA2,8183,8.899999999999986,-5.564666276752388,-6.182677118237265,-0.1072866,1,0,0.4331611692905426
20,1902_30_TeamMF_TeamA2,2526,4.500000000000001,3.536566538187167,2.688806564439846,3.24792,0,1,0.9720548391342163
29,1902_30_TeamMF_TeamA2,8183,8.299999999999988,-4.545131500319989,-6.232594138462637,0,1,1,0.6184075474739075
37,1902_30_TeamMF_TeamA2,8183,2.100000000000001,-1.061740775027918,-1.681255297878076,4.46976,0,1,0.9761818647384644
47,1902_30_TeamMF_TeamA2,8183,2.800000000000002,2.696186219215119,-0.3680781456626782,3.41073,0,1,0.9761818647384644
60,1902_30_TeamMF_TeamA2,2526,3.200000000000002,2.048889539557582,-2.216206268534484,2.636691,0,1,0.9761818647384644
63,1902_30_TeamMF_TeamA2,2526,2.500000000000001,2.159847280810446,-0.983177686675058,3.25305,0,1,0.9761818647384644
65,1902_30_TeamMF_TeamA2,2526,4.500000000000001,3.433281350239612,2.67864821506985,3.1305,0,1,0.9720548391342163
80,1902_30_TeamMF_TeamA2,8183,4.999999999999999,4.802797766627445,-0.993623124166499,4.02636,0,1,0.9664013385772705
81,1902_30_TeamMF_TeamA2,8183,4.7,3.749067075308801,-2.187368159417964,1.8138,0,1,0.9761818647384644
107,1902_30_TeamMF_TeamA2,2526,2.700000000000002,2.1014866848825,1.586908290753292,3.22029,0,1,0.9761818647384644
112,1902_30_TeamMF_TeamA2,2526,3.000000000000002,2.774448893959524,1.069744747501372,3.89928,0,1,0.9761818647384644
149,1902_30_TeamMF_TeamA2,8183,5.199999999999998,3.994025970032873,2.997698665760617,5.57517,0,1,0.9646319150924683
150,1902_30_TeamMF_TeamA2,8183,5.699999999999997,-3.759227106240559,-3.222141246703219,0.34872,0,1,0.9761818647384644
155,1902_30_TeamMF_TeamA2,8183,4.500000000000001,-2.537771792525617,-3.552117253000139,2.915001,0,1,0.9761818647384644
178,1902_30_TeamMF_TeamA2,2526,2.600000000000001,-0.374276572484439,-2.493936426072108,4.80315,0,1,0.9761818647384644
186,1902_30_TeamMF_TeamA2,2526,1.800000000000001,1.544944610611706,-0.7952539783879288,4.32474,0,1,0.9761818647384644
194,1902_30_TeamMF_TeamA2,8183,2.100000000000001,1.671139158715358,0.6638515588654842,2.593551,0,1,0.9761818647384644
227,1902_30_TeamMF_TeamA2,8183,3.600000000000002,1.259860846467631,-2.161951328669973,0.736269,0,1,0.9761818647384644
